0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,12154,12155,12156,12157,12158
95424.0,1104.0,720.0,912.0,816.0,768.0,480.0,672.0,576.0,288.0,720.0,528.0,336.0,528.0,1248.0,1248.0,720.0,1392.0,912.0,1392.0,2784.0,960.0,1824.0,3024.0,1488.0,2208.0,1824.0,336.0,432.0,720.0,480.0,4176.0,4272.0,3216.0,3696.0,2304.0,1920.0,3888.0,1152.0,1824.0,1392.0,2016.0,1968.0,2976.0,2352.0,1872.0,2112.0,2832.0,2736.0,2304.0,3648.0,1680.0,1392.0,912.0,960.0,432.0,624.0,336.0,48.0,48.0,48.0,48.0,48.0
151088.0,1748.0,1140.0,1444.0,1292.0,1216.0,760.0,1064.0,912.0,456.0,1140.0,836.0,532.0,836.0,1976.0,1976.0,1140.0,2204.0,1444.0,2204.0,4408.0,1520.0,2888.0,4788.0,2356.0,3496.0,2888.0,532.0,684.0,1140.0,760.0,6612.0,6764.0,5092.0,5852.0,3648.0,3040.0,6156.0,1824.0,2888.0,2204.0,3192.0,3116.0,4712.0,3724.0,2964.0,3344.0,4484.0,4332.0,3648.0,5776.0,2660.0,2204.0,1444.0,1520.0,684.0,988.0,532.0,76.0,76.0,76.0,76.0,76.0
69580.0,805.0,525.0,665.0,595.0,560.0,350.0,490.0,420.0,210.0,525.0,385.0,245.0,385.0,910.0,910.0,525.0,1015.0,665.0,1015.0,2030.0,700.0,1330.0,2205.0,1085.0,1610.0,1330.0,245.0,315.0,525.0,350.0,3045.0,3115.0,2345.0,2695.0,1680.0,1400.0,2835.0,840.0,1330.0,1015.0,1470.0,1435.0,2170.0,1715.0,1365.0,1540.0,2065.0,1995.0,1680.0,2660.0,1225.0,1015.0,665.0,700.0,315.0,455.0,245.0,35.0,35.0,35.0,35.0,35.0
57652.0,667.0,435.0,551.0,493.0,464.0,290.0,406.0,348.0,174.0,435.0,319.0,203.0,319.0,754.0,754.0,435.0,841.0,551.0,841.0,1682.0,580.0,1102.0,1827.0,899.0,1334.0,1102.0,203.0,261.0,435.0,290.0,2523.0,2581.0,1943.0,2233.0,1392.0,1160.0,2349.0,696.0,1102.0,841.0,1218.0,1189.0,1798.0,1421.0,1131.0,1276.0,1711.0,1653.0,1392.0,2204.0,1015.0,841.0,551.0,580.0,261.0,377.0,203.0,29.0,29.0,29.0,29.0,29.0
37772.0,437.0,285.0,361.0,323.0,304.0,190.0,266.0,228.0,114.0,285.0,209.0,133.0,209.0,494.0,494.0,285.0,551.0,361.0,551.0,1102.0,380.0,722.0,1197.0,589.0,874.0,722.0,133.0,171.0,285.0,190.0,1653.0,1691.0,1273.0,1463.0,912.0,760.0,1539.0,456.0,722.0,551.0,798.0,779.0,1178.0,931.0,741.0,836.0,1121.0,1083.0,912.0,1444.0,665.0,551.0,361.0,380.0,171.0,247.0,133.0,19.0,19.0,19.0,19.0,19.0
39760.0,460.0,300.0,380.0,340.0,320.0,200.0,280.0,240.0,120.0,300.0,220.0,140.0,220.0,520.0,520.0,300.0,580.0,380.0,580.0,1160.0,400.0,760.0,1260.0,620.0,920.0,760.0,140.0,180.0,300.0,200.0,1740.0,1780.0,1340.0,1540.0,960.0,800.0,1620.0,480.0,760.0,580.0,840.0,820.0,1240.0,980.0,780.0,880.0,1180.0,1140.0,960.0,1520.0,700.0,580.0,380.0,400.0,180.0,260.0,140.0,20.0,20.0,20.0,20.0,20.0
17892.0,207.0,135.0,171.0,153.0,144.0,90.0,126.0,108.0,54.0,135.0,99.0,63.0,99.0,234.0,234.0,135.0,261.0,171.0,261.0,522.0,180.0,342.0,567.0,279.0,414.0,342.0,63.0,81.0,135.0,90.0,783.0,801.0,603.0,693.0,432.0,360.0,729.0,216.0,342.0,261.0,378.0,369.0,558.0,441.0,351.0,396.0,531.0,513.0,432.0,684.0,315.0,261.0,171.0,180.0,81.0,117.0,63.0,9.0,9.0,9.0,9.0,9.0
25844.0,299.0,195.0,247.0,221.0,208.0,130.0,182.0,156.0,78.0,195.0,143.0,91.0,143.0,338.0,338.0,195.0,377.0,247.0,377.0,754.0,260.0,494.0,819.0,403.0,598.0,494.0,91.0,117.0,195.0,130.0,1131.0,1157.0,871.0,1001.0,624.0,520.0,1053.0,312.0,494.0,377.0,546.0,533.0,806.0,637.0,507.0,572.0,767.0,741.0,624.0,988.0,455.0,377.0,247.0,260.0,117.0,169.0,91.0,13.0,13.0,13.0,13.0,13.0
13916.0,161.0,105.0,133.0,119.0,112.0,70.0,98.0,84.0,42.0,105.0,77.0,49.0,77.0,182.0,182.0,105.0,203.0,133.0,203.0,406.0,140.0,266.0,441.0,217.0,322.0,266.0,49.0,63.0,105.0,70.0,609.0,623.0,469.0,539.0,336.0,280.0,567.0,168.0,266.0,203.0,294.0,287.0,434.0,343.0,273.0,308.0,413.0,399.0,336.0,532.0,245.0,203.0,133.0,140.0,63.0,91.0,49.0,7.0,7.0,7.0,7.0,7.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
1988.0,23.0,15.0,19.0,17.0,16.0,10.0,14.0,12.0,6.0,15.0,11.0,7.0,11.0,26.0,26.0,15.0,29.0,19.0,29.0,58.0,20.0,38.0,63.0,31.0,46.0,38.0,7.0,9.0,15.0,10.0,87.0,89.0,67.0,77.0,48.0,40.0,81.0,24.0,38.0,29.0,42.0,41.0,62.0,49.0,39.0,44.0,59.0,57.0,48.0,76.0,35.0,29.0,19.0,20.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0
